time,journey_id,question,answer
2019-05-19 05:19:06.857999,133588,question.staff_rating,5
2019-05-19 06:35:13.568947,110072,question.overall_rating,5
2019-05-19 07:18:22.382822,131829,question.overall_rating,5
2019-05-19 01:36:57.361637,107468,question.overall_rating,5
2019-05-19 07:20:36.334835,131829,question.open_feedback,text data
2019-05-19 07:28:12.747273,126059,question.staff_rating,4
2019-05-19 01:52:08.121132,138619,question.staff_rating,5
2019-05-19 01:53:26.022395,139259,question.open_feedback,text data
2019-05-19 02:03:49.196702,135198,question.overall_rating,3
2019-05-19 03:55:04.346791,109599,question.overall_rating,4
2019-05-19 03:39:22.523881,138545,question.overall_rating,1
2019-05-19 04:39:48.526266,134248,question.overall_rating,4
2019-05-19 05:14:38.285586,123198,question.open_feedback,text data
2019-05-19 03:18:45.847042,112896,question.open_feedback,text data
2019-05-19 07:09:06.048518,126088,question.overall_rating,4
2019-05-19 02:09:59.552449,125999,question.staff_rating,5
2019-05-19 02:28:19.376141,133276,question.staff_rating,5
2019-05-19 03:48:49.136766,135595,question.overall_rating,4
2019-05-19 09:29:47.384505,115980,question.staff_rating,5
2019-05-19 01:50:39.597527,130643,question.overall_rating,4
2019-05-19 02:24:47.968453,124851,question.staff_rating,5
2019-05-19 02:51:59.263542,135911,question.staff_rating,3
2019-05-19 04:43:12.017300,110163,question.staff_rating,5
2019-05-19 04:42:25.914168,110163,question.overall_rating,4
2019-05-19 02:10:30.375041,134953,question.staff_rating,5
2019-05-19 03:18:08.633073,112896,question.overall_rating,5
2019-05-19 04:27:44.765094,130689,question.overall_rating,5
2019-05-19 05:21:59.674459,130737,question.open_feedback,text data
2019-05-19 01:52:15.499544,137372,question.staff_rating,1
2019-05-19 04:27:54.886992,130689,question.staff_rating,5
2019-05-19 02:13:38.574859,91177,question.overall_rating,1
2019-05-19 02:11:17.755179,136104,question.staff_rating,4
2019-05-19 03:18:28.765903,112896,question.staff_rating,5
2019-05-19 04:43:32.299578,88596,question.overall_rating,1
2019-05-19 02:10:24.315553,134953,question.overall_rating,5
2019-05-19 05:20:54.905819,130737,question.staff_rating,4
2019-05-19 02:10:57.809646,136104,question.overall_rating,5
2019-05-19 01:52:53.569693,137372,question.open_feedback,text data
2019-05-19 02:14:15.460249,91177,question.open_feedback,text data
2019-05-19 02:51:44.813125,135911,question.overall_rating,3
2019-05-19 05:02:33.314091,129204,question.overall_rating,3
2019-05-19 02:13:51.899814,91177,question.staff_rating,4
2019-05-19 01:52:09.980147,137372,question.overall_rating,5
2019-05-19 05:11:04.106023,123321,question.staff_rating,4
2019-05-19 02:24:41.438247,124851,question.overall_rating,4
2019-05-19 02:31:31.711473,135737,question.staff_rating,1
2019-05-19 05:20:47.729876,130737,question.overall_rating,3
2019-05-19 05:44:56.519067,81295,question.open_feedback,text data
2019-05-19 09:33:51.452602,106667,question.overall_rating,3
2019-05-19 09:34:00.735053,106667,question.staff_rating,4
2019-05-19 05:10:54.666345,123321,question.overall_rating,4
2019-05-19 04:43:58.120781,88596,question.staff_rating,1
2019-05-19 04:44:52.992729,88596,question.open_feedback,text data
2019-05-19 05:35:09.740583,131755,question.staff_rating,5
2019-05-19 05:34:42.902825,131755,question.overall_rating,4
2019-05-19 06:24:08.659809,131218,question.staff_rating,4
2019-05-19 09:27:56.994337,120561,question.overall_rating,2
2019-05-19 06:17:10.437866,123817,question.staff_rating,4
2019-05-19 10:02:30.646713,106964,question.staff_rating,5
2019-05-19 06:33:25.785360,112613,question.staff_rating,4
2019-05-19 05:43:48.006958,81295,question.overall_rating,5
2019-05-19 06:16:56.541519,123817,question.overall_rating,4
2019-05-19 07:10:42.676930,126088,question.open_feedback,text data
2019-05-19 09:30:57.583909,115980,question.open_feedback,text data
2019-05-19 07:03:16.624725,138204,question.staff_rating,4
2019-05-19 06:02:55.582942,133682,question.overall_rating,3
2019-05-19 06:33:14.548469,112613,question.overall_rating,4
2019-05-19 07:09:05.670815,134111,question.overall_rating,5
2019-05-19 08:43:51.232618,128904,question.overall_rating,5
2019-05-19 05:43:55.272679,81295,question.staff_rating,5
2019-05-19 07:18:50.557950,131829,question.staff_rating,5
2019-05-19 08:28:04.670472,134026,question.staff_rating,4
2019-05-19 07:27:58.008559,126059,question.overall_rating,4
2019-05-19 06:35:32.421054,112613,question.open_feedback,text data
2019-05-19 09:29:39.912914,115980,question.overall_rating,5
2019-05-19 10:02:00.111379,106964,question.overall_rating,5
2019-05-19 10:28:25.641480,110346,question.staff_rating,5
2019-05-19 06:53:41.111351,113635,question.overall_rating,5
2019-05-19 10:14:54.853233,131236,question.staff_rating,3
2019-05-19 10:28:15.261990,110346,question.overall_rating,5
2019-05-19 07:02:42.722904,138204,question.overall_rating,4
2019-05-19 06:24:01.288992,131218,question.overall_rating,4
2019-05-19 08:33:05.102724,135411,question.overall_rating,4
2019-05-19 09:36:02.623876,126795,question.staff_rating,4
2019-05-19 07:09:25.984401,134111,question.staff_rating,5
2019-05-19 09:35:48.575430,126795,question.overall_rating,4
2019-05-19 06:35:28.774758,110072,question.staff_rating,5
2019-05-19 08:33:17.341339,135411,question.staff_rating,4
2019-05-19 10:14:35.192130,131236,question.overall_rating,5
2019-05-19 06:54:52.466030,113635,question.staff_rating,5
2019-05-19 07:40:12.363804,135979,question.overall_rating,4
2019-05-19 09:14:57.606853,126050,question.overall_rating,4
2019-05-19 10:30:01.924424,110346,question.open_feedback,text data
2019-05-19 08:43:54.986900,128904,question.staff_rating,5
2019-05-19 11:36:54.143843,80839,question.overall_rating,3
2019-05-19 08:27:56.009036,134026,question.overall_rating,4
2019-05-19 11:37:07.942116,80839,question.staff_rating,4
2019-05-19 12:04:17.059127,125334,question.overall_rating,3
2019-05-19 11:38:13.203502,80839,question.open_feedback,text data
2019-05-19 12:17:46.307263,126923,question.staff_rating,4
2019-05-19 12:52:50.327970,139016,question.staff_rating,5
2019-05-19 12:51:29.596795,102368,question.overall_rating,3
2019-05-19 12:51:41.699159,102368,question.staff_rating,3
2019-05-19 13:48:06.054898,89098,question.overall_rating,4
2019-05-19 13:08:59.914295,132509,question.open_feedback,text data
2019-05-19 12:04:40.019083,130812,question.overall_rating,5
2019-05-19 12:17:36.140993,126923,question.overall_rating,4
2019-05-19 12:36:33.248410,120320,question.staff_rating,1
2019-05-19 14:29:31.100257,78201,question.staff_rating,5
2019-05-19 12:38:16.425846,132509,question.overall_rating,3
2019-05-19 11:39:28.064010,135534,question.overall_rating,4
2019-05-19 14:27:16.790260,107916,question.overall_rating,5
2019-05-19 11:39:44.056259,135534,question.staff_rating,5
2019-05-19 13:49:27.705468,89098,question.open_feedback,text data
2019-05-19 12:38:56.299664,120320,question.open_feedback,text data
2019-05-19 12:52:42.310651,139016,question.overall_rating,5
2019-05-19 13:54:05.465286,123006,question.staff_rating,1
2019-05-19 12:08:27.450256,81728,question.overall_rating,1
2019-05-19 12:04:38.047443,125334,question.staff_rating,5
2019-05-19 12:41:29.261582,133985,question.overall_rating,4
2019-05-19 13:42:39.436234,140091,question.staff_rating,4
2019-05-19 12:53:32.094499,129299,question.staff_rating,5
2019-05-19 14:12:44.660684,107240,question.open_feedback,text data
2019-05-19 13:06:15.190095,115260,question.staff_rating,4
2019-05-19 13:15:46.409405,129866,question.overall_rating,4
2019-05-19 12:36:19.996376,120320,question.overall_rating,1
2019-05-19 12:41:40.734761,133985,question.staff_rating,5
2019-05-19 16:05:17.246050,106843,question.overall_rating,4
2019-05-19 16:05:27.262094,106843,question.staff_rating,4
2019-05-19 18:31:19.703759,140528,question.open_feedback,text data
2019-05-19 18:47:50.470264,82117,question.overall_rating,4
2019-05-19 23:47:51.590296,137160,question.staff_rating,2
2019-05-19 12:08:44.214442,81728,question.staff_rating,4
2019-05-19 12:10:59.580703,81728,question.open_feedback,text data
2019-05-19 12:12:53.562555,125237,question.staff_rating,5
2019-05-19 12:19:55.122975,125237,question.open_feedback,text data
2019-05-19 18:30:53.649077,140528,question.staff_rating,1
2019-05-19 18:48:38.497580,82117,question.staff_rating,5
2019-05-19 18:36:26.074126,136908,question.staff_rating,5
2019-05-20 00:22:28.776956,122576,question.staff_rating,4
2019-05-19 12:14:47.615342,119126,question.staff_rating,2
2019-05-19 23:49:57.881018,137160,question.open_feedback,text data
2019-05-19 17:30:30.967368,137544,question.open_feedback,text data
2019-05-19 19:32:35.770655,141190,question.open_feedback,text data
2019-05-20 00:56:30.262796,112427,question.overall_rating,5
2019-05-20 01:16:55.418168,142040,question.overall_rating,2
2019-05-19 17:54:17.698733,140932,question.staff_rating,2
2019-05-19 17:59:21.673137,123948,question.overall_rating,4
2019-05-19 19:23:29.574609,142043,question.overall_rating,4
2019-05-19 19:41:56.869090,139478,question.overall_rating,5
2019-05-19 22:04:13.553522,140611,question.overall_rating,4
2019-05-19 20:40:56.600784,76064,question.overall_rating,3
2019-05-19 23:52:07.692684,139667,question.staff_rating,2
2019-05-20 00:43:47.945538,119944,question.overall_rating,4
2019-05-20 00:45:46.044714,126353,question.overall_rating,2
2019-05-19 13:48:48.819914,89098,question.staff_rating,5
2019-05-19 14:28:35.120096,107916,question.staff_rating,3
2019-05-19 16:23:49.525164,120163,question.overall_rating,3
2019-05-19 17:29:27.995256,135018,question.staff_rating,4
2019-05-19 16:15:59.463233,138434,question.staff_rating,4
2019-05-19 17:28:01.788742,137544,question.overall_rating,2
2019-05-19 17:31:48.354112,135018,question.open_feedback,text data
2019-05-19 19:31:21.755468,141190,question.staff_rating,5
2019-05-19 21:36:04.545850,114840,question.staff_rating,4
2019-05-19 22:57:17.466251,111546,question.staff_rating,5
2019-05-19 15:02:25.347941,122219,question.overall_rating,1
2019-05-19 15:06:33.074894,122219,question.open_feedback,text data
2019-05-19 16:35:29.691615,133077,question.staff_rating,4
2019-05-19 16:06:38.557619,132384,question.overall_rating,3
2019-05-19 18:52:19.376931,130639,question.overall_rating,4
2019-05-19 23:51:45.547890,139667,question.overall_rating,2
2019-05-20 01:59:31.029592,110820,question.staff_rating,4
2019-05-20 03:26:32.902784,132964,question.open_feedback,text data
2019-05-20 05:20:23.562611,131532,question.overall_rating,5
2019-05-19 18:33:44.473886,86649,question.overall_rating,5
2019-05-19 15:37:25.847666,133993,question.staff_rating,5
2019-05-19 17:04:43.436333,139891,question.overall_rating,1
2019-05-19 17:19:01.175166,91803,question.overall_rating,5
2019-05-19 20:35:18.344066,112679,question.staff_rating,5
2019-05-19 17:59:36.402501,123948,question.staff_rating,5
2019-05-19 20:25:37.679749,125874,question.overall_rating,5
2019-05-19 20:41:23.717359,76064,question.staff_rating,4
2019-05-20 00:10:34.164705,95502,question.overall_rating,4
2019-05-19 19:46:50.136662,130939,question.staff_rating,5
2019-05-19 16:23:59.586486,120163,question.staff_rating,3
2019-05-19 17:02:24.296770,137900,question.overall_rating,1
2019-05-19 20:48:29.512831,131878,question.staff_rating,1
2019-05-19 21:31:05.398687,81851,question.staff_rating,5
2019-05-19 17:10:47.093769,129565,question.overall_rating,4
2019-05-19 23:23:50.668269,117215,question.overall_rating,2
2019-05-20 00:51:29.583678,130819,question.overall_rating,4
2019-05-19 19:39:45.469819,107665,question.overall_rating,4
2019-05-19 19:50:47.375672,130939,question.open_feedback,text data
2019-05-19 19:42:45.781912,139478,question.staff_rating,5
2019-05-19 20:00:21.069402,128183,question.open_feedback,text data
2019-05-19 20:19:08.469004,109745,question.overall_rating,5
2019-05-19 21:50:36.944737,114402,question.staff_rating,4
2019-05-20 03:25:05.380779,132964,question.overall_rating,5
2019-05-19 20:35:07.244087,112679,question.overall_rating,5
2019-05-19 20:48:20.121634,131878,question.overall_rating,1
2019-05-19 20:55:05.081861,111915,question.staff_rating,4
2019-05-19 20:58:05.353785,142232,question.staff_rating,3
2019-05-19 21:30:40.486751,81851,question.overall_rating,5
2019-05-19 22:38:22.894741,81413,question.staff_rating,4
2019-05-19 23:05:13.183122,114690,question.overall_rating,5
2019-05-19 22:36:50.586769,81413,question.overall_rating,4
2019-05-19 23:58:43.233040,114843,question.overall_rating,1
2019-05-20 00:45:25.934949,141941,question.staff_rating,3
2019-05-19 23:56:52.530100,109788,question.overall_rating,3
2019-05-20 00:45:11.115637,141941,question.overall_rating,3
2019-05-20 00:53:05.073255,132583,question.overall_rating,5
2019-05-20 01:18:34.160966,124429,question.staff_rating,4
2019-05-20 01:37:03.580395,141231,question.overall_rating,4
2019-05-20 01:41:01.516866,124866,question.staff_rating,3
2019-05-20 02:42:50.601903,113756,question.staff_rating,3
2019-05-20 04:48:41.065835,140749,question.overall_rating,4
2019-05-20 01:37:12.270772,140134,question.overall_rating,5
2019-05-20 01:59:09.240531,110820,question.overall_rating,4
2019-05-20 02:04:00.025101,128574,question.open_feedback,text data
2019-05-20 01:37:15.199461,132512,question.overall_rating,4
2019-05-20 01:43:16.144451,134844,question.staff_rating,5
2019-05-20 01:50:50.190800,139147,question.overall_rating,3
2019-05-20 01:53:01.351145,139531,question.overall_rating,3
2019-05-20 05:52:47.874198,122766,question.overall_rating,4
2019-05-20 06:44:12.602138,133422,question.overall_rating,4
2019-05-20 02:41:07.007194,112906,question.overall_rating,4
2019-05-20 03:26:13.120657,132964,question.staff_rating,5
2019-05-20 05:39:35.943150,87001,question.overall_rating,4
2019-05-20 05:39:55.017308,87001,question.staff_rating,5
2019-05-20 01:40:57.004514,140134,question.open_feedback,text data
2019-05-20 02:06:50.229798,90501,question.overall_rating,4
2019-05-20 02:12:50.051188,139848,question.overall_rating,1
2019-05-20 03:08:14.660904,114966,question.overall_rating,4
2019-05-20 03:40:25.312379,113062,question.overall_rating,3
2019-05-20 02:05:33.216194,139316,question.overall_rating,1
2019-05-20 01:53:31.207157,139531,question.staff_rating,1
2019-05-20 03:02:01.913124,132361,question.overall_rating,5
2019-05-20 03:02:11.661009,132361,question.staff_rating,5
2019-05-20 02:06:55.928482,139316,question.open_feedback,text data
2019-05-20 02:11:19.727495,90501,question.open_feedback,text data
2019-05-20 02:18:19.945191,131907,question.staff_rating,4
2019-05-20 02:34:34.903562,141663,question.staff_rating,5
2019-05-20 01:50:59.898206,139147,question.staff_rating,3
2019-05-20 03:03:01.319807,132361,question.open_feedback,text data
2019-05-20 03:10:57.152901,114966,question.open_feedback,text data
2019-05-20 03:23:10.997014,131644,question.staff_rating,5
2019-05-20 04:41:32.524868,136671,question.overall_rating,3
2019-05-20 02:02:39.761966,128574,question.staff_rating,3
2019-05-20 02:40:34.425906,139647,question.staff_rating,1
2019-05-20 02:41:04.859345,139647,question.open_feedback,text data
2019-05-20 04:02:38.426129,130535,question.staff_rating,4
2019-05-20 05:53:04.357964,122766,question.staff_rating,4
2019-05-20 06:06:23.564492,121258,question.staff_rating,5
2019-05-20 05:12:35.101529,136575,question.staff_rating,1
2019-05-20 02:38:15.100376,140801,question.overall_rating,4
2019-05-20 03:09:00.606221,122576,question.open_feedback,text data
2019-05-20 03:14:29.390994,89392,question.overall_rating,3
2019-05-20 05:59:10.699710,135617,question.overall_rating,1
2019-05-20 04:41:49.762622,136671,question.staff_rating,4
2019-05-20 04:47:29.407665,139814,question.overall_rating,4
2019-05-20 05:32:53.061391,103444,question.staff_rating,1
2019-05-20 05:59:18.075721,135617,question.staff_rating,2
2019-05-20 06:09:31.510285,97943,question.staff_rating,5
2019-05-20 07:23:27.459574,137579,question.overall_rating,4
2019-05-20 08:10:39.832087,97563,question.staff_rating,4
2019-05-20 09:04:25.442354,93563,question.overall_rating,4
2019-05-20 09:06:08.754554,126786,question.open_feedback,text data
2019-05-20 05:32:44.661622,103444,question.overall_rating,1
2019-05-20 07:36:30.439706,138076,question.staff_rating,5
